week_start_date,weekly_forecast,average_engagement_probability
2025-05-02,19.435170450705463,0.40714285714285714
2025-05-09,12.783347482698899,0.4057142857142857
2025-05-16,10.663730732667165,0.4314285714285715
2025-05-23,18.935632558050468,0.4228571428571429
