week_start_date,weekly_forecast,average_engagement_probability
2025-05-02,46.5170553150553,0.7171428571428571
2025-05-09,38.309759860509864,0.6399999999999999
2025-05-16,39.55766462241463,0.6457142857142858
2025-05-23,38.26572546897547,0.6785714285714286
