week_start_date,weekly_forecast,average_engagement_probability
2025-05-02,0.0,0.45285714285714285
2025-05-09,0.0,0.24285714285714285
2025-05-16,0.0,0.3157142857142857
2025-05-23,0.0,0.27571428571428575
