week_start_date,weekly_forecast,average_engagement_probability
2025-03-07,486.026873015873,0.86
2025-03-14,474.01445634920645,0.9985714285714286
2025-03-21,482.6915753968254,0.9985714285714286
2025-03-28,457.2943611111111,0.9985714285714286
