week_start_date,weekly_forecast,average_engagement_probability
2025-04-28,1126.3363461434863,0.62
2025-05-05,198.87023699050948,0.40428571428571436
2025-05-12,0.0,0.07714285714285715
2025-05-19,0.0,0.11428571428571428
