week_start_date,weekly_forecast,average_engagement_probability
2025-05-02,32.38784070093211,0.4714285714285714
2025-05-09,49.665764331419936,0.7057142857142857
2025-05-16,49.523264407994134,0.7171428571428571
2025-05-23,50.02663215197189,0.7857142857142857
