week_start_date,weekly_forecast,average_engagement_probability
2025-05-02,101.4975,0.6728571428571429
2025-05-09,64.944,0.6957142857142856
2025-05-16,68.92516666666667,0.6571428571428571
2025-05-23,72.56416666666667,0.6585714285714286
