week_start_date,weekly_forecast,average_engagement_probability
2025-05-02,243.3373367558208,0.9285714285714285
2025-05-09,164.11772253287376,0.9171428571428571
2025-05-16,131.54925281495542,0.9171428571428571
2025-05-23,146.44157701466338,0.8971428571428571
