week_start_date,weekly_forecast,average_engagement_probability
2025-05-02,21.845654552963374,0.4957142857142857
2025-05-09,0.0,0.29714285714285715
2025-05-16,0.0,0.18285714285714286
2025-05-23,0.0,0.25000000000000006
